0.41136410095846937	-4.695084	0.18181818181818182
0.5606927544074432	-4.1538067	0.17857142857142858
0.5689654028014869	-3.7831962	0.21518987341772153
1.0000000000000198	-3.9040973	1.0
0.4428168728208112	-5.3503575	0.078125
0.2668441870387644	-8.835764	0.03968253968253968
0.7160183514218684	-2.7606869	0.40441176470588236
0.5867858642854644	-4.043866	0.17460317460317462
0.6751351204734497	-3.0651855	0.34615384615384615
1.000000000000001	-3.4245925	1.0
0.37433293806424933	-4.0451446	0.08088235294117647
0.3793850284954552	-8.062185	0.028846153846153848
0.6503785136966115	-5.598548	0.32432432432432434
0.5137937117290876	-4.8444214	0.1627906976744186
0.5753718563192037	-5.8080688	0.2553191489361702
0.9999999999999963	-5.4672804	1.0
0.28847998281734233	-3.502432	0.05970149253731343
0.2890339854180626	-7.956609	0.011904761904761904
0.4737502594228304	-4.177176	0.22159090909090906
0.5464400857920562	-3.8051567	0.20081967213114751
0.5100938830247413	-4.0690756	0.1592920353982301
1.0000000000000147	-3.805747	1.0
0.38520609352759483	-4.0646753	0.05660377358490566
0.20625429630189865	-9.22101	0.012195121951219513
0.4133273406653872	-3.7227006	0.28888888888888886
0.6202026315468485	-4.79032	0.25
0.5851363497016744	-4.752183	0.23134328358208953
1.0000000000000067	-3.6985993	1.0
0.3530687726557598	-3.5583713	0.06666666666666667
0.28253208756299025	-6.901755	0.05454545454545455
0.3630732615758533	-7.2493544	0.0661764705882353
0.5457741059143618	-4.455956	0.18055555555555552
0.5624516911918721	-4.8787947	0.19014084507042253
0.9999999999999852	-5.3137426	1.0
0.33223599520482344	-5.803717	0.06451612903225806
0.25903647483254455	-7.72967	0.00909090909090909
0.42321409506511604	-4.251659	0.13265306122448978
0.5643871804088544	-3.6783452	0.20138888888888892
0.5494585703681476	-3.6777396	0.2164179104477612
0.9999999999999969	-4.0577774	1.0
0.31135611425059523	-3.3625138	0.058823529411764705
0.3552939366901204	-7.6968293	0.03636363636363636
0.4950715219914006	-4.075855	0.18749999999999997
0.5164229273253461	-3.8270278	0.15714285714285714
0.5441749759255846	-3.6464114	0.1796116504854369
1.0000000000000107	-4.664489	1.0
